Date,Open,High,Low,Close,Volume,Adj Close
2015-09-04,507.98999,511.570007,506.23999,508.399994,210400,508.399994
2015-09-03,511.839996,521.640015,510.029999,513.75,253300,513.75
2015-09-02,508.589996,511.130005,503.829987,511.130005,229000,511.130005
2015-09-01,501.98999,508.950012,498.00,503.420013,397900,503.420013
2015-08-31,512.179993,517.700012,510.450012,510.950012,228200,510.950012
2015-08-28,512.390015,516.48999,510.790009,514.23999,135700,514.23999
2015-08-27,512.700012,515.690002,509.690002,515.570007,245200,515.570007
2015-08-26,506.190002,508.790009,495.959991,508.450012,322700,508.450012
2015-08-25,500.00,509.910004,493.00,494.459991,490000,494.459991
2015-08-24,481.630005,500.109985,475.029999,490.809998,492100,490.809998
2015-08-21,509.640015,514.049988,502.829987,506.839996,348200,506.839996
2015-08-20,522.080017,524.580017,513.840027,514.219971,233300,514.219971
2015-08-19,530.700012,530.700012,522.840027,526.619995,272700,526.619995
2015-08-18,534.26001,534.26001,528.530029,529.700012,145500,529.700012
2015-08-17,527.919983,533.700012,523.01001,533.049988,154100,533.049988
2015-08-14,528.299988,530.349976,525.330017,529.869995,123100,529.869995
2015-08-13,528.820007,531.590027,525.799988,527.869995,174200,527.869995
2015-08-12,527.909973,530.409973,525.00,529.280029,287000,529.280029
2015-08-11,532.00,534.00,525.919983,529.840027,186000,529.840027
2015-08-10,533.950012,534.00,529.080017,532.26001,285000,532.26001
2015-08-07,524.140015,533.98999,521.130005,532.98999,241000,532.98999
2015-08-06,529.659973,532.530029,523.50,524.070007,174800,524.070007
2015-08-05,529.349976,534.450012,529.349976,531.070007,185700,531.070007
2015-08-04,524.159973,528.969971,522.159973,526.75,181500,526.75
2015-08-03,531.659973,533.50,521.150024,526.50,326600,526.50
2015-07-31,540.080017,540.080017,531.98999,533.169983,240300,533.169983
2015-07-30,540.109985,541.719971,536.150024,539.619995,180100,539.619995
2015-07-29,538.599976,544.369995,535.820007,540.289978,181900,540.289978
2015-07-28,541.299988,543.50,538.00,540.26001,356600,540.26001
2015-07-27,539.25,545.50,537.799988,544.150024,468300,544.150024
2015-07-24,529.090027,552.599976,523.539978,546.080017,679300,546.080017
2015-07-23,549.98999,560.570007,545.559998,557.200012,494500,557.200012
2015-07-22,561.00,564.859985,547.380005,549.880005,1303900,549.880005
2015-07-21,497.690002,507.690002,495.970001,505.089996,487700,505.089996
2015-07-20,489.410004,498.980011,487.429993,497.609985,218900,497.609985
2015-07-17,489.910004,491.799988,486.839996,489.809998,295500,489.809998
2015-07-16,492.809998,494.359985,488.76001,490.01001,219900,490.01001
2015-07-15,493.410004,496.160004,488.959991,490.480011,322500,490.480011
2015-07-14,499.00,499.399994,488.649994,491.950012,324000,491.950012
2015-07-13,481.049988,499.079987,481.049988,497.540009,221000,497.540009
2015-07-10,486.50,489.179993,484.00,487.869995,127300,487.869995
2015-07-09,484.890015,486.559998,479.570007,481.470001,134100,481.470001
2015-07-08,480.359985,484.220001,474.720001,478.649994,204300,478.649994
2015-07-07,480.440002,481.940002,471.130005,481.470001,183400,481.470001
2015-07-06,477.630005,482.619995,470.790009,478.100006,469200,478.100006
2015-07-02,487.859985,488.23999,482.100006,486.290009,217500,486.290009
2015-07-01,487.429993,490.25,482.779999,485.839996,277500,485.839996
2015-06-30,488.420013,488.420013,480.089996,484.50,321600,484.50
2015-06-29,491.910004,495.200012,483.279999,483.779999,193200,483.779999
2015-06-26,497.429993,503.230011,495.369995,497.149994,372400,497.149994
2015-06-25,493.149994,505.00,493.149994,494.859985,258500,494.859985
2015-06-24,497.670013,499.940002,492.339996,492.450012,122300,492.450012
2015-06-23,498.570007,503.350006,496.00,496.619995,176700,496.619995
2015-06-22,497.75,501.839996,494.649994,499.450012,189500,499.450012
2015-06-19,495.730011,498.730011,492.959991,494.75,389700,494.75
2015-06-18,491.320007,497.380005,489.670013,496.00,230500,496.00
2015-06-17,491.970001,497.640015,487.00,488.829987,318900,488.829987
2015-06-16,492.48999,495.700012,490.26001,490.829987,159700,490.829987
2015-06-15,493.279999,495.579987,487.029999,491.679993,190000,491.679993
2015-06-12,495.549988,497.890015,491.440002,495.660004,270500,495.660004
2015-06-11,502.390015,508.779999,497.410004,498.23999,289400,498.23999
2015-06-10,497.75,507.940002,494.50,504.209991,370800,504.209991
2015-06-09,489.440002,498.720001,487.440002,497.220001,278500,497.220001
2015-06-08,495.929993,498.619995,489.959991,490.559998,157900,490.559998
2015-06-05,497.339996,498.339996,491.109985,495.079987,117300,495.079987
2015-06-04,498.730011,499.600006,493.730011,496.23999,149700,496.23999
2015-06-03,498.940002,502.380005,495.880005,501.140015,140300,501.140015
2015-06-02,500.540009,500.940002,496.00,499.130005,237300,499.130005
2015-06-01,491.359985,509.579987,489.339996,502.179993,568200,502.179993
2015-05-29,486.059998,493.00,483.339996,487.75,434900,487.75
2015-05-28,491.519989,492.98999,484.410004,485.799988,291100,485.799988
2015-05-27,487.160004,494.040009,485.50,493.660004,304400,493.660004
2015-05-26,494.00,494.230011,486.450012,487.170013,227200,487.170013
2015-05-22,494.790009,497.970001,492.660004,495.269989,204600,495.269989
2015-05-21,490.980011,497.399994,490.75,494.950012,203700,494.950012
2015-05-20,504.00,504.059998,491.170013,492.369995,355700,492.369995
2015-05-19,503.320007,503.98999,499.640015,502.859985,153100,502.859985
2015-05-18,502.649994,504.399994,500.100006,502.649994,231500,502.649994
2015-05-15,504.859985,504.859985,499.429993,503.660004,199800,503.660004
2015-05-14,500.73999,505.950012,495.809998,502.350006,301800,502.350006
2015-05-13,494.089996,500.420013,493.130005,498.459991,286900,498.459991
2015-05-12,493.00,499.160004,490.459991,494.839996,337500,494.839996
2015-05-11,493.820007,498.309998,489.029999,496.369995,292900,496.369995
2015-05-08,493.459991,495.350006,488.950012,494.320007,248900,494.320007
2015-05-07,489.130005,495.369995,485.519989,489.130005,296800,489.130005
2015-05-06,494.350006,496.75,482.869995,488.709991,416100,488.709991
2015-05-05,495.529999,498.359985,492.25,492.959991,267100,492.959991
2015-05-04,500.00,501.570007,493.00,498.359985,270900,498.359985
2015-05-01,494.51001,499.399994,492.829987,497.959991,280900,497.959991
2015-04-30,498.890015,499.119995,491.48999,495.980011,323800,495.980011
2015-04-29,504.940002,505.329987,495.00,499.529999,248500,499.529999
2015-04-28,501.00,508.359985,493.929993,504.940002,344800,504.940002
2015-04-27,505.920013,511.809998,499.75,500.519989,308800,500.519989
2015-04-24,505.329987,514.400024,504.220001,505.920013,333700,505.920013
2015-04-23,515.299988,519.280029,512.50,512.77002,404000,512.77002
2015-04-22,530.97998,536.539978,516.169983,516.929993,708700,516.929993
2015-04-21,554.789978,559.039978,543.73999,546.72998,479400,546.72998
2015-04-20,543.900024,554.179993,540.75,552.97998,452800,552.97998
2015-04-17,535.799988,542.52002,534.289978,540.700012,379700,540.700012
2015-04-16,536.309998,546.140015,528.27002,543.48999,380700,543.48999
2015-04-15,536.75,539.349976,531.330017,533.710022,203700,533.710022
2015-04-14,540.070007,545.00,529.119995,536.049988,382800,536.049988
2015-04-13,530.859985,548.380005,529.00,542.309998,550500,542.309998
2015-04-10,513.090027,533.440002,509.029999,530.359985,472800,530.359985
2015-04-09,512.25,517.409973,509.209991,513.090027,162700,513.090027
2015-04-08,509.799988,515.340027,509.48999,511.459991,174700,511.459991
2015-04-07,516.640015,517.539978,512.099976,512.460022,187600,512.460022
2015-04-06,504.170013,515.909973,503.00,514.330017,271700,514.330017
2015-04-02,508.320007,510.980011,500.690002,508.290009,167800,508.290009
2015-04-01,501.940002,509.070007,495.920013,506.519989,285800,506.519989
2015-03-31,503.769989,514.98999,503.769989,505.029999,215800,505.029999
2015-03-30,500.570007,508.00,497.959991,506.160004,198300,506.160004
2015-03-27,494.399994,504.679993,494.399994,497.25,264400,497.25
2015-03-26,494.559998,505.959991,492.040009,498.98999,274000,498.98999
2015-03-25,503.029999,508.299988,494.149994,495.230011,206800,495.230011
2015-03-24,508.170013,510.549988,502.329987,503.700012,153300,503.700012
2015-03-23,509.029999,511.190002,504.970001,508.209991,154100,508.209991
2015-03-20,511.929993,514.700012,507.160004,509.029999,288000,509.029999
2015-03-19,507.299988,511.130005,506.390015,508.76001,128700,508.76001
2015-03-18,507.209991,512.049988,499.959991,508.859985,219100,508.859985
2015-03-17,504.230011,508.809998,503.440002,505.75,211400,505.75
2015-03-16,494.049988,508.029999,493.309998,506.820007,217600,506.820007
2015-03-13,497.50,500.779999,491.019989,493.450012,201000,493.450012
2015-03-12,497.579987,502.899994,493.160004,499.25,144300,499.25
2015-03-11,487.149994,496.910004,487.079987,493.51001,214000,493.51001
2015-03-10,488.600006,492.609985,487.48999,487.519989,259000,487.519989
2015-03-09,490.700012,494.00,486.670013,492.589996,299400,492.589996
2015-03-06,496.980011,499.519989,491.73999,494.040009,272300,494.040009
2015-03-05,501.459991,504.410004,498.049988,499.519989,204000,499.519989
2015-03-04,505.470001,505.929993,499.00,500.559998,264200,500.559998
2015-03-03,508.25,510.98999,502.049988,509.070007,277800,509.070007
2015-03-02,500.980011,504.98999,500.980011,503.26001,178200,503.26001
2015-02-27,506.329987,506.329987,497.540009,500.00,281900,500.00
2015-02-26,508.690002,512.51001,503.76001,506.329987,124500,506.329987
2015-02-25,510.01001,513.190002,505.00,507.660004,115900,507.660004
2015-02-24,512.76001,513.640015,509.519989,511.869995,119000,511.869995
2015-02-23,509.630005,514.929993,508.619995,513.700012,116500,513.700012
2015-02-20,511.25,513.380005,506.279999,513.309998,153600,513.309998
2015-02-19,509.51001,512.849976,505.420013,511.470001,128100,511.470001
2015-02-18,513.50,514.880005,510.140015,512.859985,111800,512.859985
2015-02-17,510.730011,516.27002,507.200012,514.00,190900,514.00
2015-02-13,506.220001,511.26001,505.690002,510.730011,139900,510.730011
2015-02-12,500.149994,508.279999,495.880005,507.709991,236700,507.709991
2015-02-11,499.100006,504.00,496.559998,498.929993,134500,498.929993
2015-02-10,502.730011,504.980011,495.51001,499.869995,310800,499.869995
2015-02-09,510.00,513.01001,498.899994,501.290009,228800,501.290009
2015-02-06,514.390015,523.400024,509.76001,512.27002,286300,512.27002
2015-02-05,508.160004,516.400024,507.100006,516.169983,334600,516.169983
2015-02-04,507.410004,512.789978,504.100006,504.920013,171300,504.920013
2015-02-03,508.269989,511.619995,502.519989,508.660004,225300,508.660004
2015-02-02,499.850006,507.869995,494.660004,507.130005,409300,507.130005
2015-01-30,500.950012,504.890015,493.640015,494.480011,283800,494.480011
2015-01-29,501.23999,507.519989,492.950012,504.980011,280100,504.980011
2015-01-28,505.00,513.73999,501.980011,502.559998,254600,502.559998
2015-01-27,513.01001,517.159973,506.019989,509.209991,387000,509.209991
